<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Zar,20200302, 30698.00, 30698.00, 29350.00, 29757.00,9131487422.00, 306865,347,D,28738.00,29396.00
Zar,20200301, 29180.00, 29300.00, 28535.00, 28738.00,38451025072.00, 1337970,528,D,27847.00,28956.00
Zar,20200229, 27700.00, 28149.00, 27302.00, 27847.00,10671347776.00, 383208,279,D,29656.00,27860.00
Zar,20200226, 30690.00, 30690.00, 29400.00, 29656.00,5180061921.00, 174672,223,D,29767.00,29980.00
Zar,20200225, 30810.00, 30810.00, 29189.00, 29767.00,4575359364.00, 153708,211,D,29189.00,29470.00
Zar,20200224, 28870.00, 30000.00, 28800.00, 29189.00,9061049078.00, 310431,288,D,28648.00,29713.00
Zar,20200223, 28623.00, 28749.00, 28493.00, 28648.00,7782376345.00, 271659,329,D,28081.00,28500.00
Zar,20200222, 28000.00, 28298.00, 27510.00, 28081.00,5292715380.00, 188478,241,D,26091.00,28219.00
Zar,20200219, 26500.00, 27430.00, 26000.00, 26091.00,7054313828.00, 270370,70,D,26608.00,27430.00
Zar,20200218, 26223.00, 26989.00, 26223.00, 26608.00,838374973.00, 31508,74,D,26315.00,26500.00
Zar,20200217, 26670.00, 26670.00, 26010.00, 26315.00,333645186.00, 12679,32,D,25746.00,26225.00
Zar,20200216, 27490.00, 27490.00, 25638.00, 25746.00,18487651442.00, 718070,256,D,26398.00,26400.00
Zar,20200215, 26440.00, 26525.00, 26200.00, 26398.00,3575998545.00, 135466,102,D,26336.00,26347.00
Zar,20200212, 26440.00, 26440.00, 26210.00, 26336.00,338964554.00, 12871,48,D,26384.00,26280.00
Zar,20200210, 26430.00, 26550.00, 26200.00, 26384.00,3944878105.00, 149519,98,D,25889.00,26384.00
Zar,20200209, 26000.00, 26100.00, 25570.00, 25889.00,4439878677.00, 171496,109,D,25189.00,26100.00
Zar,20200208, 24700.00, 25590.00, 24700.00, 25189.00,1839736382.00, 73037,71,D,24975.00,25300.00
Zar,20200205, 25000.00, 25399.00, 24700.00, 24975.00,4279216691.00, 171340,95,D,24961.00,24966.00
Zar,20200204, 25150.00, 25150.00, 24957.00, 24961.00,19342478965.00, 774895,188,D,25078.00,24987.00
Zar,20200203, 24511.00, 25500.00, 24510.00, 25078.00,373041856.00, 14875,51,D,25035.00,25380.00
Zar,20200202, 25200.00, 25685.00, 24801.00, 25035.00,299248785.00, 11953,83,D,25371.00,25000.00
Zar,20200201, 25405.00, 25878.00, 25285.00, 25371.00,23677104327.00, 933227,326,D,25405.00,25611.00
Zar,20200128, 25400.00, 26000.00, 25313.00, 25405.00,22990003228.00, 904954,326,D,25214.00,25400.00
Zar,20200127, 25200.00, 25950.00, 25159.00, 25214.00,26138391781.00, 1036669,504,D,24757.00,25312.00
Zar,20200126, 25600.00, 25600.00, 24719.00, 24757.00,34847895652.00, 1407616,539,D,24629.00,25004.00
Zar,20200125, 24915.00, 25298.00, 24594.00, 24629.00,28588335342.00, 1160778,588,D,24767.00,25221.00
Zar,20200122, 25200.00, 25200.00, 24501.00, 24767.00,434189427.00, 17531,45,D,24513.00,24747.00
Zar,20200121, 24300.00, 24698.00, 24300.00, 24513.00,1081424371.00, 44116,69,D,24670.00,24500.00
Zar,20200120, 24268.00, 24950.00, 24268.00, 24670.00,1081652629.00, 43845,68,D,24274.00,24500.00
Zar,20200119, 24255.00, 24444.00, 24252.00, 24274.00,1144142703.00, 47135,75,D,24464.00,24263.00
Zar,20200118, 24700.00, 25630.00, 24448.00, 24464.00,27241810953.00, 1113533,588,D,26150.00,24600.00
Zar,20200115, 26370.00, 27488.00, 25815.00, 26150.00,5616901178.00, 214794,165,D,25746.00,25887.00
Zar,20200114, 24300.00, 26399.00, 24300.00, 25746.00,8764607016.00, 340432,182,D,24955.00,26000.00
Zar,20200113, 24780.00, 25115.00, 24401.00, 24955.00,2444325264.00, 97949,95,D,24719.00,24763.00
Zar,20200112, 24799.00, 24799.00, 24552.00, 24719.00,266348233.00, 10775,30,D,24255.00,24777.00
Zar,20200111, 24834.00, 24834.00, 23803.00, 24255.00,2442823182.00, 100714,123,D,25728.00,24500.00
Zar,20200108, 27989.00, 27989.00, 24800.00, 25728.00,7027537866.00, 273144,281,D,27257.00,25000.00
Zar,20200107, 27000.00, 27895.00, 27000.00, 27257.00,6270232003.00, 230040,217,D,24922.00,27552.00
Zar,20200105, 24650.00, 25500.00, 24602.00, 24922.00,2232985902.00, 89599,99,D,23911.00,25500.00
Zar,20200104, 23303.00, 24650.00, 23303.00, 23911.00,1377157591.00, 57595,108,D,23086.00,24050.00
Zar,20200101, 23298.00, 23298.00, 22950.00, 23086.00,364369156.00, 15783,22,D,23131.00,22950.00
Zar,20191231, 23000.00, 23380.00, 23000.00, 23131.00,12235884526.00, 528987,86,D,23279.00,23050.00
Zar,20191230, 22510.00, 23497.00, 22510.00, 23279.00,217119029.00, 9327,57,D,22965.00,22900.00
Zar,20191229, 22900.00, 23199.00, 22892.00, 22965.00,166452231.00, 7248,49,D,22804.00,23198.00
Zar,20191228, 22700.00, 22900.00, 22700.00, 22804.00,135022724.00, 5921,43,D,22651.00,22899.00
Zar,20191225, 22894.00, 22894.00, 22580.00, 22651.00,316702011.00, 13982,51,D,22723.00,22790.00
Zar,20191224, 22834.00, 22834.00, 22600.00, 22723.00,11415646805.00, 502393,83,D,22514.00,22600.00
Zar,20191223, 22350.00, 22899.00, 22301.00, 22514.00,88028411.00, 3910,16,D,22735.00,22776.00
Zar,20191222, 22800.00, 22801.00, 22651.00, 22735.00,245360792.00, 10792,52,D,22665.00,22777.00
Zar,20191221, 22999.00, 22999.00, 22664.00, 22665.00,11394283638.00, 502730,58,D,22491.00,22709.00
Zar,20191218, 22500.00, 22501.00, 22355.00, 22491.00,63875548.00, 2840,20,D,22426.00,22486.00
Zar,20191217, 22350.00, 22600.00, 22350.00, 22426.00,122109574.00, 5445,51,D,22252.00,22433.00
Zar,20191216, 21900.00, 22400.00, 21850.00, 22252.00,11544186152.00, 518800,122,D,21504.00,22280.00
Zar,20191215, 21504.00, 21600.00, 21500.00, 21504.00,112102911.00, 5213,32,D,22193.00,21525.00
Zar,20191214, 22310.00, 22310.00, 22100.00, 22193.00,351269940.00, 15828,50,D,22556.00,22120.00
Zar,20191211, 22500.00, 22890.00, 22350.00, 22556.00,499154536.00, 22130,66,D,23521.00,22759.00
Zar,20191210, 23949.00, 23949.00, 23402.00, 23521.00,172529317.00, 7335,41,D,23484.00,23415.00
Zar,20191209, 23700.00, 23993.00, 23000.00, 23484.00,916070511.00, 39009,110,D,23366.00,23000.00
Zar,20191208, 23490.00, 23839.00, 23110.00, 23366.00,831979928.00, 35607,76,D,22965.00,23111.00
Zar,20191207, 22959.00, 23037.00, 22900.00, 22965.00,246731457.00, 10744,49,D,22435.00,22950.00
Zar,20191204, 22500.00, 22845.00, 22145.00, 22435.00,786111962.00, 35039,78,D,22223.00,22640.00
Zar,20191203, 22150.00, 22500.00, 22100.00, 22223.00,97802234.00, 4401,32,D,22532.00,22500.00
Zar,20191202, 22251.00, 22700.00, 22250.00, 22532.00,68768204.00, 3052,21,D,22399.00,22501.00
Zar,20191201, 22595.00, 22595.00, 22101.00, 22399.00,80794379.00, 3607,25,D,22553.00,22288.00
Zar,20191130, 22148.00, 22700.00, 22148.00, 22553.00,383137863.00, 16988,54,D,21811.00,22596.00
Zar,20191127, 21699.00, 21985.00, 21699.00, 21811.00,98258903.00, 4505,30,D,21571.00,21811.00
Zar,20191126, 21750.00, 22060.00, 21401.00, 21571.00,166741454.00, 7730,31,D,21611.00,21550.00
Zar,20191125, 21979.00, 21979.00, 21500.00, 21611.00,160264108.00, 7416,31,D,21282.00,21935.00
Zar,20191124, 21224.00, 21650.00, 21128.00, 21282.00,3220786160.00, 151338,45,D,20891.00,21485.00
Zar,20191123, 21140.00, 21160.00, 20886.00, 20891.00,3221138588.00, 154189,48,D,20975.00,20886.00
Zar,20191120, 20968.00, 21700.00, 20968.00, 20975.00,3262250631.00, 155533,53,D,20955.00,21130.00
Zar,20191119, 21100.00, 21200.00, 20805.00, 20955.00,3393365939.00, 161932,50,D,21191.00,20805.00
Zar,20191118, 21300.00, 22133.00, 21120.00, 21191.00,3746631586.00, 176805,78,D,22017.00,21200.00
Zar,20191117, 22000.00, 22097.00, 21900.00, 22017.00,793985105.00, 36062,71,D,21782.00,21900.00
Zar,20191116, 21002.00, 21898.00, 21002.00, 21782.00,268374448.00, 12321,38,D,20839.00,21780.00
Zar,20191113, 20660.00, 20998.00, 20660.00, 20839.00,156691071.00, 7519,12,D,20500.00,20910.00
Zar,20191112, 20500.00, 20500.00, 20500.00, 20500.00,1025000.00, 50,1,D,20459.00,20500.00
Zar,20191111, 20100.00, 20500.00, 20100.00, 20459.00,158206650.00, 7733,9,D,20400.00,20500.00
Zar,20191110, 20400.00, 20400.00, 20400.00, 20400.00,1040400.00, 51,1,D,20152.00,20400.00
Zar,20191109, 20000.00, 20345.00, 20000.00, 20152.00,17854423.00, 886,10,D,20353.00,20101.00
Zar,20191105, 20354.00, 20354.00, 20350.00, 20353.00,15265000.00, 750,12,D,20130.00,20354.00
Zar,20191104, 20041.00, 20370.00, 20000.00, 20130.00,31462621.00, 1563,14,D,20138.00,20300.00
Zar,20191103, 20400.00, 20400.00, 20012.00, 20138.00,79546509.00, 3950,10,D,20322.00,20122.00
Zar,20191102, 20299.00, 20400.00, 19804.00, 20322.00,147414815.00, 7254,41,D,20137.00,20360.00
Zar,20191030, 20100.00, 20200.00, 20000.00, 20137.00,12887840.00, 640,8,D,20174.00,20000.00
Zar,20191028, 20200.00, 20300.00, 19704.00, 20174.00,23079085.00, 1144,16,D,19603.00,19710.00
Zar,20191026, 19601.00, 19610.00, 19600.00, 19603.00,54301303.00, 2770,11,D,19609.00,19600.00
Zar,20191023, 19800.00, 19800.00, 19505.00, 19609.00,1102504090.00, 56224,35,D,19972.00,19600.00
Zar,20191022, 19900.00, 20030.00, 19900.00, 19972.00,28020697.00, 1403,13,D,20000.00,20030.00
Zar,20191021, 20000.00, 20000.00, 20000.00, 20000.00,8260000.00, 413,3,D,20100.00,20000.00
Zar,20191020, 20100.00, 20100.00, 20100.00, 20100.00,1005000.00, 50,1,D,19944.00,20100.00
Zar,20191016, 20010.00, 20010.00, 19900.00, 19944.00,81771486.00, 4100,7,D,19967.00,19900.00
Zar,20191015, 20200.00, 20200.00, 19900.00, 19967.00,95800000.00, 4798,5,D,19870.00,19900.00
Zar,20191014, 19900.00, 20150.00, 19850.00, 19870.00,83313750.00, 4193,11,D,19902.00,19850.00
Zar,20191013, 20000.00, 20000.00, 19700.00, 19902.00,236122312.00, 11864,21,D,19864.00,19900.00
Zar,20191012, 20001.00, 20170.00, 19601.00, 19864.00,792077666.00, 39876,27,D,20108.00,20057.00
Zar,20191009, 20140.00, 20140.00, 20100.00, 20108.00,26582480.00, 1322,4,D,20002.00,20100.00
Zar,20191008, 19997.00, 20348.00, 19800.00, 20002.00,646231398.00, 32308,30,D,19944.00,19800.00
Zar,20191007, 20000.00, 20000.00, 19601.00, 19944.00,256305450.00, 12851,14,D,19980.00,19610.00
Zar,20191006, 20000.00, 20139.00, 19900.00, 19980.00,177605534.00, 8889,26,D,20026.00,19950.00
Zar,20191005, 20050.00, 20100.00, 19800.00, 20026.00,911829284.00, 45533,27,D,19901.00,19800.00
Zar,20191002, 19839.00, 19990.00, 19839.00, 19901.00,291754310.00, 14660,12,D,19711.00,19940.00
Zar,20191001, 19999.00, 19999.00, 19550.00, 19711.00,372150759.00, 18880,21,D,20047.00,19550.00
Zar,20190930, 20150.00, 20150.00, 19800.00, 20047.00,276972379.00, 13816,16,D,20110.00,19999.00
Zar,20190929, 20058.00, 20300.00, 19970.00, 20110.00,116839879.00, 5810,19,D,20058.00,20190.00
Zar,20190928, 20220.00, 20220.00, 19998.00, 20058.00,814651174.00, 40614,23,D,20226.00,20000.00
Zar,20190925, 20322.00, 20322.00, 20220.00, 20226.00,76108662.00, 3763,5,D,20227.00,20220.00
Zar,20190924, 20222.00, 20228.00, 20220.00, 20227.00,83839822.00, 4145,16,D,20316.00,20227.00
Zar,20190923, 20351.00, 20351.00, 20300.00, 20316.00,364867464.00, 17960,19,D,20547.00,20300.00
Zar,20190922, 20547.00, 20547.00, 20547.00, 20547.00,9328338.00, 454,5,D,20494.00,20547.00
Zar,20190921, 20895.00, 20895.00, 20400.00, 20494.00,267142872.00, 13035,20,D,20394.00,20497.00
Zar,20190918, 20350.00, 20989.00, 20350.00, 20394.00,80760291.00, 3960,20,D,20434.00,20630.00
Zar,20190917, 20700.00, 20700.00, 20380.00, 20434.00,627740436.00, 30720,30,D,20577.00,20380.00
Zar,20190916, 20500.00, 20850.00, 20500.00, 20577.00,26400393.00, 1283,11,D,20577.00,20600.00
Zar,20190915, 20611.00, 21099.00, 20500.00, 20577.00,151962368.00, 7385,18,D,20874.00,20500.00
Zar,20190914, 20865.00, 21280.00, 20550.00, 20874.00,198349264.00, 9502,33,D,21180.00,20566.00
Zar,20190911, 21200.00, 21200.00, 20910.00, 21180.00,3367590.00, 159,3,D,21339.00,21188.00
Zar,20190908, 21339.00, 21339.00, 21337.00, 21339.00,91030174.00, 4266,6,D,20881.00,21337.00
Zar,20190907, 20886.00, 21099.00, 20855.00, 20881.00,220460946.00, 10558,13,D,21080.00,21089.00
Zar,20190904, 21149.00, 21149.00, 20800.00, 21080.00,46311722.00, 2197,11,D,21061.00,21000.00
Zar,20190903, 21119.00, 21119.00, 20950.00, 21061.00,23461796.00, 1114,13,D,21118.00,21000.00
Zar,20190902, 21140.00, 21141.00, 20815.00, 21118.00,53597861.00, 2538,19,D,21004.00,21118.00
Zar,20190901, 0.00, 0.00, 0.00, 21004.00,0.00, 0,0,D,21004.00,21010.00
Zar,20190831, 21050.00, 21050.00, 20960.00, 21004.00,13904502.00, 662,9,D,20585.00,21010.00
Zar,20190828, 20600.00, 20600.00, 20571.00, 20585.00,32318810.00, 1570,8,D,20617.00,20600.00
Zar,20190827, 20800.00, 20887.00, 20551.00, 20617.00,27502560.00, 1334,11,D,20976.00,20570.00
Zar,20190826, 21000.00, 21148.00, 20800.00, 20976.00,57747758.00, 2753,17,D,21111.00,20800.00
Zar,20190825, 21450.00, 21450.00, 21001.00, 21111.00,18429499.00, 873,32,D,21007.00,21149.00
Zar,20190824, 21495.00, 21495.00, 20950.00, 21007.00,273297076.00, 13010,29,D,20955.00,21000.00
Zar,20190821, 20950.00, 21000.00, 20900.00, 20955.00,166590800.00, 7950,21,D,20989.00,21000.00
Zar,20190819, 21207.00, 21212.00, 20900.00, 20989.00,130108609.00, 6199,16,D,21223.00,20911.00
Zar,20190818, 21200.00, 21498.00, 21200.00, 21223.00,39750507.00, 1873,11,D,21279.00,21207.00
Zar,20190817, 21201.00, 21500.00, 21201.00, 21279.00,37854518.00, 1779,10,D,21202.00,21254.00
Zar,20190814, 21445.00, 21499.00, 21100.00, 21202.00,23194981.00, 1094,8,D,21436.00,21165.00
Zar,20190813, 21674.00, 21674.00, 21361.00, 21436.00,62121670.00, 2898,12,D,21276.00,21361.00
Zar,20190811, 21680.00, 21680.00, 21112.00, 21276.00,52808257.00, 2482,13,D,21332.00,21153.00
Zar,20190810, 21779.00, 21779.00, 21300.00, 21332.00,41704554.00, 1955,16,D,21505.00,21300.00
Zar,20190807, 21500.00, 21697.00, 21450.00, 21505.00,58709742.00, 2730,16,D,21268.00,21450.00
Zar,20190806, 21250.00, 21397.00, 21250.00, 21268.00,21629370.00, 1017,5,D,21336.00,21349.00
Zar,20190805, 21000.00, 21595.00, 21000.00, 21336.00,68188640.00, 3196,12,D,21206.00,21350.00
Zar,20190804, 21368.00, 21368.00, 20973.00, 21206.00,21481520.00, 1013,11,D,21364.00,21337.00
Zar,20190803, 21820.00, 21830.00, 21001.00, 21364.00,57532186.00, 2693,19,D,20798.00,21119.00
Zar,20190731, 21800.00, 21800.00, 20750.00, 20798.00,438836316.00, 21100,32,D,21525.00,20800.00
Zar,20190730, 21920.00, 21920.00, 21434.00, 21525.00,5768702.00, 268,3,D,21633.00,21437.00
Zar,20190729, 21970.00, 21970.00, 21423.00, 21633.00,55487410.00, 2565,15,D,22257.00,21620.00
Zar,20190728, 22300.00, 22300.00, 21508.00, 22257.00,13242965.00, 595,7,D,22560.00,22258.00
Zar,20190727, 22790.00, 22790.00, 22000.00, 22560.00,42300296.00, 1875,8,D,22512.00,22300.00
Zar,20190724, 22700.00, 22700.00, 22020.00, 22512.00,31944790.00, 1419,10,D,22703.00,22691.00
Zar,20190723, 22540.00, 22850.00, 22540.00, 22703.00,74941966.00, 3301,13,D,22218.00,22808.00
Zar,20190722, 22340.00, 22340.00, 21709.00, 22218.00,65143693.00, 2932,19,D,22466.00,22190.00
Zar,20190721, 21888.00, 22600.00, 21705.00, 22466.00,358731050.00, 15968,27,D,21124.00,22583.00
Zar,20190720, 21650.00, 21800.00, 20710.00, 21124.00,844073836.00, 39958,64,D,20961.00,21665.00
Zar,20190717, 21000.00, 21000.00, 20200.00, 20961.00,303136606.00, 14462,18,D,21014.00,21000.00
Zar,20190716, 21200.00, 21200.00, 21000.00, 21014.00,67369600.00, 3206,21,D,21687.00,21000.00
Zar,20190715, 21750.00, 21770.00, 21600.00, 21687.00,159441768.00, 7352,20,D,22082.00,21602.00
Zar,20190714, 22250.00, 22250.00, 22000.00, 22082.00,186397750.00, 8441,37,D,22731.00,22000.00
Zar,20190713, 22750.00, 22756.00, 22652.00, 22731.00,21503237.00, 946,22,D,22756.00,22652.00
Zar,20190710, 22751.00, 22763.00, 22751.00, 22756.00,53294090.00, 2342,17,D,22791.00,22763.00
Zar,20190709, 23116.00, 23378.00, 22750.00, 22791.00,335917137.00, 14739,44,D,23116.00,23155.00
Zar,20190708, 23009.00, 23627.00, 23009.00, 23116.00,38789478.00, 1678,25,D,23493.00,23027.00
Zar,20190707, 23354.00, 23799.00, 23317.00, 23493.00,53680527.00, 2285,16,D,23502.00,23317.00
Zar,20190706, 23715.00, 23715.00, 23460.00, 23502.00,135583850.00, 5769,18,D,23650.00,23465.00
Zar,20190703, 23720.00, 23720.00, 23061.00, 23650.00,1324374.00, 56,3,D,23021.00,23065.00
Zar,20190702, 23448.00, 23448.00, 23000.00, 23021.00,95766056.00, 4160,13,D,22787.00,23000.00
Zar,20190701, 22850.00, 23581.00, 22700.00, 22787.00,139663784.00, 6129,14,D,23051.00,23005.00
Zar,20190630, 23001.00, 23700.00, 23001.00, 23051.00,67123955.00, 2912,8,D,23334.00,23649.00
Zar,20190626, 23528.00, 23528.00, 23310.00, 23334.00,51452049.00, 2205,19,D,23679.00,23310.00
Zar,20190625, 23512.00, 23800.00, 23512.00, 23679.00,21974378.00, 928,9,D,23755.00,23800.00
Zar,20190624, 23987.00, 24098.00, 23713.00, 23755.00,131791802.00, 5548,11,D,23966.00,23719.00
Zar,20190623, 23999.00, 23999.00, 23553.00, 23966.00,79878555.00, 3333,11,D,23597.00,23987.00
Zar,20190622, 23998.00, 23998.00, 23550.00, 23597.00,84429082.00, 3578,8,D,23482.00,23550.00
Zar,20190619, 23700.00, 23700.00, 23121.00, 23482.00,24961483.00, 1063,6,D,23634.00,23695.00
Zar,20190618, 23600.00, 23997.00, 23501.00, 23634.00,23751991.00, 1005,21,D,23957.00,23511.00
Zar,20190617, 24720.00, 24720.00, 23650.00, 23957.00,28269374.00, 1180,19,D,23953.00,23650.00
Zar,20190616, 23600.00, 24277.00, 23600.00, 23953.00,707775047.00, 29549,79,D,23364.00,24277.00
Zar,20190615, 23450.00, 23532.00, 23310.00, 23364.00,961226442.00, 41141,35,D,22826.00,23532.00
Zar,20190612, 22809.00, 23490.00, 22800.00, 22826.00,142094887.00, 6225,21,D,22796.00,22890.00
Zar,20190611, 22605.00, 22817.00, 22605.00, 22796.00,148581758.00, 6518,16,D,22974.00,22785.00
Zar,20190610, 22997.00, 23199.00, 22704.00, 22974.00,153883119.00, 6698,29,D,22814.00,22740.00
Zar,20190609, 23000.00, 23330.00, 22650.00, 22814.00,307186791.00, 13465,39,D,23408.00,22652.00
Zar,20190608, 23410.00, 23699.00, 23230.00, 23408.00,98992205.00, 4229,13,D,22949.00,23300.00
Zar,20190603, 23220.00, 23220.00, 22900.00, 22949.00,709728137.00, 30926,113,D,23245.00,23098.00
Zar,20190602, 23202.00, 23780.00, 23202.00, 23245.00,278525577.00, 11982,58,D,23721.00,23300.00
Zar,20190601, 23600.00, 23980.00, 23410.00, 23721.00,151622029.00, 6392,29,D,23183.00,23879.00
Zar,20190529, 22900.00, 23498.00, 22900.00, 23183.00,325257639.00, 14030,44,D,23612.00,23305.00
Zar,20190528, 23900.00, 23900.00, 23450.00, 23612.00,1209170095.00, 51210,103,D,23950.00,23589.00
Zar,20190526, 24000.00, 24000.00, 23801.00, 23950.00,255599724.00, 10672,39,D,24062.00,24000.00
Zar,20190525, 24310.00, 24400.00, 23900.00, 24062.00,892264269.00, 37082,67,D,24612.00,23900.00
Zar,20190522, 24726.00, 24726.00, 24325.00, 24612.00,1215616658.00, 49392,78,D,24382.00,24595.00
Zar,20190521, 24000.00, 24400.00, 23558.00, 24382.00,219075129.00, 8985,36,D,23756.00,24400.00
Zar,20190520, 23950.00, 23999.00, 23006.00, 23756.00,1064096657.00, 44792,62,D,24289.00,23520.00
Zar,20190519, 24441.00, 24441.00, 24181.00, 24289.00,5088606536.00, 209503,54,D,24546.00,24186.00
Zar,20190518, 24800.00, 24850.00, 24300.00, 24546.00,4421819862.00, 180145,87,D,25084.00,24308.00
Zar,20190515, 25201.00, 25201.00, 25001.00, 25084.00,352830723.00, 14066,50,D,25222.00,25001.00
Zar,20190514, 25438.00, 25440.00, 25190.00, 25222.00,414604355.00, 16438,48,D,25384.00,25195.00
Zar,20190513, 25200.00, 25650.00, 25200.00, 25384.00,244524823.00, 9633,62,D,25212.00,25277.00
Zar,20190512, 25300.00, 25300.00, 25165.00, 25212.00,399311267.00, 15838,43,D,25720.00,25243.00
Zar,20190511, 25801.00, 25995.00, 25533.00, 25720.00,704890242.00, 27406,68,D,25935.00,25533.00
Zar,20190508, 25700.00, 26000.00, 25700.00, 25935.00,887913118.00, 34236,132,D,25709.00,25900.00
Zar,20190507, 25777.00, 25930.00, 25700.00, 25709.00,27486401730.00, 1069155,446,D,25528.00,25793.00
Zar,20190506, 25165.00, 25667.00, 25165.00, 25528.00,581283087.00, 22770,142,D,25615.00,25588.00
Zar,20190505, 25666.00, 25860.00, 25400.00, 25615.00,356918688.00, 13934,100,D,25673.00,25485.00
Zar,20190504, 25486.00, 25999.00, 25400.00, 25673.00,1088882123.00, 42413,186,D,25547.00,25505.00
Zar,20190501, 25400.00, 26491.00, 25200.00, 25547.00,1788765777.00, 70018,135,D,25279.00,25221.00
Zar,20190430, 25171.00, 25700.00, 25167.00, 25279.00,1028568620.00, 40688,76,D,25447.00,25222.00
Zar,20190429, 25799.00, 25900.00, 25400.00, 25447.00,1044581649.00, 41049,58,D,25492.00,25402.00
Zar,20190428, 25499.00, 25598.00, 25410.00, 25492.00,1513279113.00, 59362,101,D,25212.00,25580.00
Zar,20190427, 25398.00, 25500.00, 25210.00, 25212.00,49593088133.00, 1967022,585,D,25209.00,25252.00
Zar,20190424, 25400.00, 25400.00, 24520.00, 25209.00,2243615861.00, 89000,91,D,25273.00,25267.00
Zar,20190423, 25300.00, 25377.00, 25151.00, 25273.00,1327968269.00, 52544,83,D,25206.00,25243.00
Zar,20190422, 25000.00, 25499.00, 25000.00, 25206.00,5626015427.00, 223205,212,D,24895.00,25001.00
Zar,20190420, 25099.00, 25099.00, 24820.00, 24895.00,193359455.00, 7767,40,D,24768.00,24889.00
Zar,20190417, 24560.00, 24850.00, 24380.00, 24768.00,481561147.00, 19443,47,D,24376.00,24850.00
Zar,20190416, 24150.00, 24699.00, 24000.00, 24376.00,142040845.00, 5827,28,D,24266.00,24500.00
Zar,20190415, 24999.00, 25199.00, 24174.00, 24266.00,13044316907.00, 537563,241,D,24724.00,24977.00
Zar,20190414, 24600.00, 25000.00, 24600.00, 24724.00,419666790.00, 16974,51,D,24679.00,24898.00
Zar,20190413, 25300.00, 25300.00, 24602.00, 24679.00,279952964.00, 11344,75,D,25588.00,24607.00
Zar,20190410, 26000.00, 26400.00, 25300.00, 25588.00,626923920.00, 24501,67,D,26593.00,25310.00
Zar,20190409, 26210.00, 27090.00, 26210.00, 26593.00,1252380566.00, 47095,105,D,25809.00,26400.00
Zar,20190408, 26100.00, 26498.00, 25800.00, 25809.00,55618550416.00, 2155004,567,D,25484.00,25800.00
Zar,20190407, 25200.00, 25800.00, 25150.00, 25484.00,2613959915.00, 102571,104,D,24879.00,25500.00
Zar,20190406, 23621.00, 25084.00, 23621.00, 24879.00,2268388202.00, 91177,66,D,24436.00,24983.00
Zar,20190331, 24300.00, 24500.00, 24200.00, 24436.00,283486618.00, 11601,23,D,24064.00,24500.00
Zar,20190330, 24001.00, 24199.00, 24000.00, 24064.00,562160521.00, 23361,39,D,24185.00,24090.00
Zar,20190327, 24200.00, 24329.00, 24100.00, 24185.00,463254180.00, 19155,50,D,24022.00,24152.00
Zar,20190326, 24488.00, 24488.00, 23962.00, 24022.00,470756816.00, 19597,47,D,23944.00,24112.00
Zar,20190325, 24000.00, 24388.00, 23850.00, 23944.00,658499999.00, 27502,123,D,23839.00,23995.00
Zar,20190319, 23706.00, 23998.00, 23702.00, 23839.00,914083715.00, 38344,55,D,23578.00,23841.00
Zar,20190318, 24400.00, 24400.00, 23555.00, 23578.00,23111869084.00, 980234,264,D,23473.00,23603.00
Zar,20190317, 0.00, 0.00, 0.00, 23473.00,0.00, 0,0,D,23473.00,23410.00
Zar,20190316, 24240.00, 24240.00, 23406.00, 23473.00,562630320.00, 23969,19,D,23213.00,23410.00
Zar,20190313, 23200.00, 23700.00, 23200.00, 23213.00,172214936.00, 7419,6,D,23115.00,23700.00
Zar,20190312, 23000.00, 23400.00, 23000.00, 23115.00,75170602.00, 3252,10,D,23261.00,23300.00
Zar,20190311, 23300.00, 23350.00, 23210.00, 23261.00,204277944.00, 8782,4,D,23842.00,23350.00
Zar,20190310, 23606.00, 24100.00, 23541.00, 23842.00,1436696780.00, 60259,32,D,23948.00,24097.00
Zar,20190309, 23450.00, 24590.00, 23450.00, 23948.00,8445496225.00, 352657,169,D,23421.00,24199.00
Zar,20190306, 23700.00, 23830.00, 23150.00, 23421.00,3301014195.00, 140942,115,D,23158.00,23200.00
Zar,20190305, 22421.00, 23499.00, 22421.00, 23158.00,2529669021.00, 109236,62,D,22318.00,23297.00
Zar,20190304, 22600.00, 22600.00, 22200.00, 22318.00,606296502.00, 27166,19,D,22870.00,22500.00
Zar,20190303, 23000.00, 23000.00, 22700.00, 22870.00,970460404.00, 42434,37,D,23941.00,22888.00
Zar,20190302, 23746.00, 24059.00, 23745.00, 23941.00,333839640.00, 13944,17,D,23791.00,23860.00
Zar,20190227, 23825.00, 23830.00, 23700.00, 23791.00,433753217.00, 18232,41,D,23727.00,23798.00
Zar,20190226, 23900.00, 24000.00, 23406.00, 23727.00,1954439995.00, 82372,147,D,24316.00,23830.00
Zar,20190225, 25230.00, 25250.00, 23600.00, 24316.00,5534289399.00, 227600,331,D,24919.00,24000.00
Zar,20190224, 24287.00, 26000.00, 24002.00, 24919.00,20196431689.00, 810476,1361,D,25323.00,25000.00
Zar,20190223, 23907.00, 35000.00, 23123.00, 25323.00,19239772845.00, 759764,414,D,23807.00,23570.00
Zar,20190220, 24500.00, 24649.00, 23050.00, 23807.00,7210817937.00, 302884,252,D,24946.00,24309.00
