<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Kahroba,20240911, 36750.00, 36820.00, 36730.00, 36778.00,414277875987.00, 11264288,2393,D,36534.00,36770.00
Kahroba,20240910, 36538.00, 36620.00, 36490.00, 36534.00,641589085206.00, 17561463,2333,D,36497.00,36597.00
Kahroba,20240909, 36405.00, 36673.00, 36370.00, 36497.00,438413134681.00, 12012254,2366,D,36457.00,36600.00
Kahroba,20240908, 36596.00, 36596.00, 36376.00, 36457.00,398630502559.00, 10934401,2848,D,36592.00,36446.00
Kahroba,20240907, 36886.00, 36886.00, 36499.00, 36592.00,540252932588.00, 14764148,3225,D,36913.00,36586.00
Kahroba,20240903, 36790.00, 36980.00, 36770.00, 36913.00,491555401972.00, 13316772,3022,D,36767.00,36926.00
Kahroba,20240901, 36750.00, 36849.00, 36613.00, 36767.00,359969420700.00, 9790440,2527,D,36597.00,36798.00
Kahroba,20240831, 36550.00, 36640.00, 36529.00, 36597.00,425537418939.00, 11627719,2980,D,36492.00,36606.00
Kahroba,20240828, 36450.00, 36544.00, 36370.00, 36492.00,662915498449.00, 18166047,3243,D,36399.00,36480.00
Kahroba,20240827, 36501.00, 36528.00, 36330.00, 36399.00,477745193709.00, 13125086,3033,D,36694.00,36370.00
Kahroba,20240826, 36920.00, 36999.00, 36523.00, 36694.00,618621500568.00, 16858786,4531,D,36188.00,36656.00
Kahroba,20240824, 36299.00, 36299.00, 36135.00, 36188.00,602039694627.00, 16636215,4663,D,36065.00,36184.00
Kahroba,20240821, 36148.00, 36200.00, 35888.00, 36065.00,500588521748.00, 13880359,3083,D,36193.00,36129.00
Kahroba,20240820, 36199.00, 36338.00, 35989.00, 36193.00,491787791938.00, 13587761,2917,D,36009.00,36089.00
Kahroba,20240819, 35899.00, 36150.00, 35800.00, 36009.00,511177773683.00, 14195925,3146,D,35314.00,35980.00
Kahroba,20240818, 35090.00, 35570.00, 35000.00, 35314.00,619104120672.00, 17531294,3095,D,35373.00,35497.00
Kahroba,20240817, 35600.00, 35600.00, 35110.00, 35373.00,483762733198.00, 13676199,3241,D,35450.00,35363.00
Kahroba,20240814, 35400.00, 35700.00, 35000.00, 35450.00,296130355922.00, 8353542,2417,D,35595.00,35697.00
Kahroba,20240813, 35896.00, 35896.00, 35425.00, 35595.00,1041829966735.00, 29268690,3407,D,35648.00,35530.00
Kahroba,20240812, 35670.00, 36050.00, 35545.00, 35648.00,1081380991162.00, 30334927,3423,D,35333.00,36050.00
Kahroba,20240811, 35800.00, 35800.00, 35128.00, 35333.00,765174738296.00, 21655933,3959,D,36055.00,35403.00
Kahroba,20240810, 36897.00, 36897.00, 35900.00, 36055.00,729184612389.00, 20224383,4081,D,36976.00,36077.00
Kahroba,20240806, 37094.00, 37200.00, 36900.00, 36976.00,1056449547804.00, 28571538,3654,D,36745.00,36962.00
Kahroba,20240805, 36700.00, 37111.00, 36530.00, 36745.00,2603747100233.00, 70859334,3742,D,36671.00,37094.00
Kahroba,20240804, 36895.00, 36895.00, 36500.00, 36671.00,606067952783.00, 16527361,3253,D,37297.00,36750.00
Kahroba,20240803, 36896.00, 37594.00, 36843.00, 37297.00,1223841767842.00, 32813223,4725,D,36550.00,37469.00
Kahroba,20240731, 36500.00, 37100.00, 36251.00, 36550.00,806351666596.00, 22061375,4882,D,35717.00,36358.00
Kahroba,20240730, 35900.00, 35900.00, 35534.00, 35717.00,529991088101.00, 14838578,2922,D,35501.00,35638.00
Kahroba,20240729, 35262.00, 35845.00, 35262.00, 35501.00,447270899978.00, 12598953,3148,D,34885.00,35845.00
Kahroba,20240727, 34850.00, 35070.00, 34800.00, 34885.00,318467582154.00, 9129173,2312,D,34715.00,35020.00
Kahroba,20240724, 34858.00, 34898.00, 34610.00, 34715.00,678187725502.00, 19535706,2141,D,34649.00,34720.00
Kahroba,20240723, 34623.00, 34789.00, 34500.00, 34649.00,307515675548.00, 8875125,1994,D,34101.00,34721.00
Kahroba,20240722, 34170.00, 34254.00, 34005.00, 34101.00,253376931670.00, 7430101,1867,D,34157.00,34217.00
Kahroba,20240721, 34400.00, 34455.00, 34048.00, 34157.00,322847724518.00, 9451797,1613,D,34002.00,34160.00
Kahroba,20240720, 33910.00, 34122.00, 33809.00, 34002.00,397070053547.00, 11677940,2518,D,34556.00,34120.00
Kahroba,20240717, 34770.00, 34920.00, 34455.00, 34556.00,721426752514.00, 20877224,2194,D,34159.00,34551.00
Kahroba,20240714, 34075.00, 34268.00, 33910.00, 34159.00,269254584697.00, 7882287,1902,D,33706.00,34229.00
Kahroba,20240713, 34000.00, 34000.00, 33628.00, 33706.00,364700058846.00, 10820104,3394,D,34049.00,33700.00
Kahroba,20240710, 33900.00, 34088.00, 33820.00, 34049.00,787074577399.00, 23115781,2160,D,33904.00,33949.00
Kahroba,20240709, 33901.00, 34059.00, 33753.00, 33904.00,365789239487.00, 10788998,2665,D,34203.00,33884.00
Kahroba,20240708, 34180.00, 34388.00, 33933.00, 34203.00,539457037559.00, 15772158,3155,D,34480.00,34077.00
Kahroba,20240707, 34400.00, 34684.00, 34182.00, 34480.00,1201020548383.00, 34832258,3685,D,33940.00,34272.00
Kahroba,20240706, 33999.00, 34300.00, 33158.00, 33940.00,1238774022939.00, 36499441,5029,D,35241.00,34257.00
Kahroba,20240703, 35790.00, 35790.00, 35002.00, 35241.00,767462005970.00, 21777238,4868,D,36054.00,35240.00
Kahroba,20240702, 36212.00, 36212.00, 35901.00, 36054.00,654360684252.00, 18149347,3071,D,35991.00,35995.00
Kahroba,20240701, 35999.00, 36139.00, 35810.00, 35991.00,596484072375.00, 16573057,3038,D,36362.00,36130.00
Kahroba,20240630, 36398.00, 36600.00, 36180.00, 36362.00,1095916288577.00, 30139025,4510,D,35491.00,36401.00
Kahroba,20240629, 35450.00, 35670.00, 35391.00, 35491.00,1105166056968.00, 31138987,3039,D,35156.00,35560.00
Kahroba,20240626, 35215.00, 35299.00, 34770.00, 35156.00,756293674042.00, 21512679,4215,D,35653.00,35192.00
Kahroba,20240624, 35910.00, 36400.00, 35210.00, 35653.00,1494795176981.00, 41925884,5509,D,35059.00,35588.00
Kahroba,20240623, 34700.00, 35500.00, 34506.00, 35059.00,687886184674.00, 19620859,3457,D,34015.00,35035.00
Kahroba,20240622, 33910.00, 34340.00, 33901.00, 34015.00,1185122975648.00, 34841307,2658,D,33790.00,34320.00
Kahroba,20240619, 33899.00, 33968.00, 33700.00, 33790.00,392855941094.00, 11626492,1503,D,33851.00,33900.00
Kahroba,20240618, 33870.00, 33950.00, 33790.00, 33851.00,352628742936.00, 10417095,1629,D,33831.00,33871.00
Kahroba,20240616, 33700.00, 33882.00, 33700.00, 33831.00,435182029327.00, 12863299,1472,D,33639.00,33869.00
Kahroba,20240615, 33800.00, 34000.00, 33588.00, 33639.00,384538114221.00, 11431205,2448,D,33648.00,33670.00
Kahroba,20240612, 33800.00, 33999.00, 33540.00, 33648.00,182868909167.00, 5434820,1598,D,33670.00,33674.00
Kahroba,20240611, 33700.00, 33846.00, 33500.00, 33670.00,182789491655.00, 5428933,1961,D,33690.00,33564.00
Kahroba,20240610, 33890.00, 33929.00, 33555.00, 33690.00,196896718416.00, 5844397,2760,D,34084.00,33729.00
Kahroba,20240609, 34238.00, 34500.00, 33998.00, 34084.00,412276788122.00, 12096019,2768,D,34175.00,34114.00
Kahroba,20240608, 34251.00, 34301.00, 34121.00, 34175.00,425190347996.00, 12441712,3482,D,34726.00,34238.00
Kahroba,20240605, 34666.00, 35050.00, 34500.00, 34726.00,299103831202.00, 8613358,2327,D,34738.00,34750.00
Kahroba,20240602, 34997.00, 35000.00, 34353.00, 34738.00,173717769866.00, 5000767,1682,D,34289.00,34740.00
Kahroba,20240601, 34780.00, 34780.00, 34100.00, 34289.00,246902964526.00, 7200665,3195,D,35110.00,34250.00
Kahroba,20240529, 35601.00, 35601.00, 34803.00, 35110.00,306203229770.00, 8721134,3077,D,35099.00,34885.00
Kahroba,20240528, 34940.00, 35589.00, 34552.00, 35099.00,456392247588.00, 13003062,3472,D,33851.00,35300.00
Kahroba,20240527, 33501.00, 34088.00, 33501.00, 33851.00,284204813799.00, 8395877,2332,D,33364.00,34049.00
Kahroba,20240526, 33450.00, 33673.00, 33210.00, 33364.00,534037338999.00, 16006464,3600,D,33524.00,33450.00
Kahroba,20240525, 34444.00, 34600.00, 33350.00, 33524.00,1494855068288.00, 44590070,9439,D,34636.00,33545.00
Kahroba,20240521, 34760.00, 35126.00, 34352.00, 34636.00,217215050445.00, 6271306,2117,D,34541.00,35110.00
Kahroba,20240520, 0.00, 0.00, 0.00, 34541.00,0.00, 0,0,D,34541.00,34600.00
Kahroba,20240519, 34060.00, 34795.00, 34060.00, 34541.00,299665691797.00, 8675775,2289,D,34405.00,34600.00
Kahroba,20240518, 34825.00, 34825.00, 34051.00, 34405.00,491631140487.00, 14289388,4461,D,34980.00,34198.00
Kahroba,20240515, 35180.00, 35420.00, 34861.00, 34980.00,302279984781.00, 8641493,2865,D,34645.00,34900.00
Kahroba,20240514, 34432.00, 34849.00, 34065.00, 34645.00,268557880875.00, 7751666,3262,D,34408.00,34810.00
Kahroba,20240513, 34644.00, 34688.00, 34220.00, 34408.00,904440873134.00, 26285946,3621,D,34980.00,34613.00
Kahroba,20240512, 35250.00, 35250.00, 34860.00, 34980.00,329295637302.00, 9413951,3555,D,35498.00,34930.00
Kahroba,20240511, 35800.00, 35991.00, 35181.00, 35498.00,272276558600.00, 7670283,2827,D,35627.00,35370.00
Kahroba,20240508, 35799.00, 35850.00, 35500.00, 35627.00,343552658909.00, 9643006,2951,D,35902.00,35700.00
Kahroba,20240507, 36350.00, 36350.00, 35800.00, 35902.00,716884244173.00, 19967901,4468,D,36579.00,35890.00
Kahroba,20240506, 36490.00, 37000.00, 36387.00, 36579.00,460509943513.00, 12589534,3152,D,35916.00,36550.00
Kahroba,20240505, 36189.00, 36189.00, 35750.00, 35916.00,338512640273.00, 9425071,3447,D,36248.00,35859.00
Kahroba,20240501, 36250.00, 36700.00, 35810.00, 36248.00,497980329670.00, 13738058,4373,D,37246.00,36270.00
Kahroba,20240430, 37400.00, 37740.00, 36501.00, 37246.00,1009808344913.00, 27111567,6208,D,36441.00,36940.00
Kahroba,20240429, 35950.00, 36976.00, 35609.00, 36441.00,825245581850.00, 22646011,5427,D,35165.00,36779.00
Kahroba,20240428, 34815.00, 35888.00, 34480.00, 35165.00,1196602084328.00, 34028391,6105,D,35313.00,35700.00
Kahroba,20240427, 35570.00, 35600.00, 35198.00, 35313.00,642558583656.00, 18196189,5581,D,35977.00,35261.00
Kahroba,20240424, 36300.00, 36370.00, 35501.00, 35977.00,574217217911.00, 15960709,4783,D,36436.00,36080.00
Kahroba,20240423, 36500.00, 36688.00, 36177.00, 36436.00,628485490946.00, 17249154,6008,D,37436.00,36395.00
Kahroba,20240422, 37980.00, 37980.00, 37169.00, 37436.00,923503204229.00, 24668524,6336,D,38140.00,37319.00
Kahroba,20240421, 37861.00, 38400.00, 37850.00, 38140.00,538682168465.00, 14123893,4290,D,37779.00,38086.00
Kahroba,20240420, 38420.00, 38420.00, 37550.00, 37779.00,1467555097302.00, 38845589,7269,D,39762.00,37916.00
Kahroba,20240417, 39519.00, 39995.00, 39088.00, 39762.00,1206104524555.00, 30333078,3754,D,39652.00,39968.00
Kahroba,20240416, 39400.00, 39944.00, 39156.00, 39652.00,795313856395.00, 20057215,4110,D,38636.00,39519.00
Kahroba,20240415, 37501.00, 39487.00, 37501.00, 38636.00,1084703652146.00, 28074601,5092,D,40235.00,38805.00
Kahroba,20240414, 41500.00, 41500.00, 39944.00, 40235.00,1115697033267.00, 27729245,5033,D,40759.00,39962.00
Kahroba,20240413, 40550.00, 41599.00, 40020.00, 40759.00,1309819177599.00, 32135977,7518,D,38332.00,41385.00
Kahroba,20240409, 37700.00, 38835.00, 37553.00, 38332.00,769484304557.00, 20074078,5342,D,36460.00,38835.00
Kahroba,20240408, 36649.00, 36990.00, 36168.00, 36460.00,1018501560294.00, 27934851,7381,D,37660.00,36250.00
Kahroba,20240407, 39101.00, 39105.00, 37037.00, 37660.00,1390180671836.00, 36914007,8017,D,39905.00,37170.00
Kahroba,20240406, 41005.00, 41392.00, 38890.00, 39905.00,1518033737160.00, 38041142,9390,D,38761.00,39100.00
Kahroba,20240403, 38500.00, 39448.00, 37700.00, 38761.00,1012941006095.00, 26132666,6195,D,37810.00,38900.00
Kahroba,20240402, 37440.00, 38600.00, 37430.00, 37810.00,804038328770.00, 21264958,5255,D,35485.00,37899.00
Kahroba,20240330, 35500.00, 35775.00, 35250.00, 35485.00,623195699543.00, 17562405,3739,D,34366.00,35298.00
Kahroba,20240327, 34118.00, 34550.00, 34111.00, 34366.00,250690759102.00, 7294707,2429,D,33465.00,34543.00
Kahroba,20240326, 33480.00, 33850.00, 33011.00, 33465.00,462153902537.00, 13809897,3823,D,34255.00,33849.00
Kahroba,20240325, 34923.00, 34923.00, 33981.00, 34255.00,491302087795.00, 14342374,5005,D,34923.00,34080.00
Kahroba,20240324, 34501.00, 35100.00, 34497.00, 34923.00,488804759163.00, 13996465,3443,D,33219.00,35020.00
Kahroba,20240318, 32600.00, 34089.00, 32600.00, 33219.00,1550756572147.00, 46682898,3819,D,32168.00,34089.00
Kahroba,20240317, 31910.00, 32300.00, 31854.00, 32168.00,529161260609.00, 16449797,2986,D,31360.00,32279.00
Kahroba,20240316, 31350.00, 31709.00, 31200.00, 31360.00,604792324282.00, 19285181,2792,D,31049.00,31688.00
Kahroba,20240313, 30900.00, 31250.00, 30800.00, 31049.00,380763687808.00, 12263121,2271,D,31380.00,31250.00
Kahroba,20240312, 31649.00, 31748.00, 31210.00, 31380.00,1071527760434.00, 34147247,3354,D,31527.00,31400.00
Kahroba,20240311, 31452.00, 31750.00, 31300.00, 31527.00,895590958786.00, 28406985,3753,D,31356.00,31520.00
Kahroba,20240310, 31849.00, 31849.00, 31200.00, 31356.00,571488613422.00, 18225927,4207,D,32379.00,31360.00
Kahroba,20240309, 32350.00, 32740.00, 32130.00, 32379.00,654945785694.00, 20227565,3953,D,31727.00,32250.00
Kahroba,20240306, 31780.00, 31900.00, 31564.00, 31727.00,701199581852.00, 22101085,3301,D,31524.00,31719.00
Kahroba,20240305, 31177.00, 31800.00, 31170.00, 31524.00,1103301464279.00, 34998999,4412,D,30842.00,31700.00
Kahroba,20240304, 30800.00, 30967.00, 30750.00, 30842.00,1003228442257.00, 32527574,3073,D,30316.00,30790.00
Kahroba,20240303, 30600.00, 30600.00, 30220.00, 30316.00,1156491733278.00, 38147952,4367,D,30968.00,30300.00
Kahroba,20240302, 31200.00, 31355.00, 30389.00, 30968.00,740876674446.00, 23923939,4063,D,30148.00,30498.00
Kahroba,20240228, 30499.00, 30499.00, 30000.00, 30148.00,629984630261.00, 20896598,2358,D,30373.00,30396.00
Kahroba,20240227, 30790.00, 30790.00, 30263.00, 30373.00,654333536217.00, 21543057,2977,D,30548.00,30298.00
Kahroba,20240226, 30979.00, 31200.00, 30353.00, 30548.00,978437611446.00, 32029377,4289,D,30924.00,30400.00
Kahroba,20240224, 31199.00, 31399.00, 30500.00, 30924.00,773662974020.00, 25018046,3842,D,30875.00,30950.00
Kahroba,20240221, 30800.00, 31090.00, 30751.00, 30875.00,319117732925.00, 10335859,2126,D,30423.00,30900.00
Kahroba,20240220, 30900.00, 30900.00, 30328.00, 30423.00,529283589200.00, 17397546,2375,D,30985.00,30749.00
Kahroba,20240219, 31180.00, 31180.00, 30516.00, 30985.00,659499523677.00, 21284488,2501,D,31024.00,30960.00
Kahroba,20240218, 30999.00, 31199.00, 30700.00, 31024.00,1582216776370.00, 50999624,3605,D,30377.00,31175.00
Kahroba,20240217, 30350.00, 30471.00, 30200.00, 30377.00,230829338799.00, 7598726,1808,D,29959.00,30400.00
Kahroba,20240214, 30003.00, 30150.00, 29787.00, 29959.00,254975149397.00, 8510724,1647,D,30091.00,30100.00
Kahroba,20240213, 30290.00, 30290.00, 29951.00, 30091.00,306645181809.00, 10190623,2181,D,30279.00,30001.00
Kahroba,20240212, 29790.00, 30468.00, 29790.00, 30279.00,261117486483.00, 8623693,2339,D,29480.00,30197.00
Kahroba,20240210, 29548.00, 29788.00, 28762.00, 29480.00,205736322480.00, 6978862,1804,D,29730.00,29735.00
Kahroba,20240207, 29301.00, 29940.00, 29301.00, 29730.00,290738842515.00, 9779232,2046,D,28897.00,29815.00
Kahroba,20240206, 28401.00, 29499.00, 28401.00, 28897.00,291216817558.00, 10077832,1969,D,28254.00,29399.00
Kahroba,20240205, 28340.00, 28990.00, 27940.00, 28254.00,388669704963.00, 13756191,2603,D,28498.00,28750.00
Kahroba,20240204, 28500.00, 28711.00, 28219.00, 28498.00,258847973858.00, 9082968,2331,D,28738.00,28655.00
Kahroba,20240203, 29588.00, 29588.00, 28431.00, 28738.00,627539553560.00, 21836670,4250,D,29960.00,28750.00
Kahroba,20240131, 30891.00, 30891.00, 29715.00, 29960.00,407544438092.00, 13602825,3461,D,30893.00,29812.00
Kahroba,20240130, 31990.00, 31990.00, 30311.00, 30893.00,1739339614010.00, 56302771,7406,D,31589.00,30497.00
Kahroba,20240129, 32100.00, 32200.00, 31297.00, 31589.00,852714067177.00, 26994425,4272,D,30842.00,31599.00
Kahroba,20240128, 31800.00, 31800.00, 29990.00, 30842.00,733776652186.00, 23791716,4413,D,31552.00,30280.00
Kahroba,20240127, 31399.00, 31900.00, 31121.00, 31552.00,753489989665.00, 23880722,4541,D,31260.00,31738.00
Kahroba,20240124, 32155.00, 32300.00, 30150.00, 31260.00,720470192854.00, 23047574,4653,D,31456.00,31220.00
Kahroba,20240123, 31000.00, 31899.00, 31000.00, 31456.00,633600995011.00, 20142606,4234,D,30185.00,31550.00
Kahroba,20240122, 30287.00, 30589.00, 29850.00, 30185.00,667344680576.00, 22108459,3888,D,29920.00,30299.00
Kahroba,20240121, 29300.00, 30150.00, 29300.00, 29920.00,578006512715.00, 19318673,3617,D,28852.00,29901.00
Kahroba,20240120, 28785.00, 29200.00, 28452.00, 28852.00,864150082208.00, 29951221,2738,D,28748.00,29150.00
Kahroba,20240117, 28490.00, 29000.00, 28310.00, 28748.00,316064053315.00, 10994242,2822,D,28417.00,28785.00
Kahroba,20240116, 28800.00, 28930.00, 27920.00, 28417.00,352614334452.00, 12408620,2536,D,27864.00,28460.00
Kahroba,20240115, 27800.00, 28280.00, 27341.00, 27864.00,867384469194.00, 31129705,2920,D,28773.00,28270.00
Kahroba,20240114, 29450.00, 29988.00, 27500.00, 28773.00,1012793354725.00, 35199781,5520,D,28640.00,28210.00
Kahroba,20240113, 28400.00, 29170.00, 28284.00, 28640.00,1030921948915.00, 35995287,3816,D,27570.00,29169.00
Kahroba,20240110, 27277.00, 27938.00, 27200.00, 27570.00,2067149570863.00, 74979075,3170,D,26516.00,27857.00
Kahroba,20240109, 26355.00, 26760.00, 26355.00, 26516.00,723212655324.00, 27274771,2029,D,26354.00,26700.00
Kahroba,20240108, 26399.00, 26449.00, 26280.00, 26354.00,346572157847.00, 13150725,1614,D,26278.00,26297.00
Kahroba,20240107, 26070.00, 26399.00, 26020.00, 26278.00,255897940975.00, 9737970,1288,D,26015.00,26371.00
Kahroba,20240106, 26079.00, 26079.00, 25931.00, 26015.00,149781920915.00, 5757549,1352,D,26021.00,26028.00
Kahroba,20240103, 26005.00, 26085.00, 25958.00, 26021.00,284752486097.00, 10943031,1411,D,25933.00,25966.00
Kahroba,20240102, 25800.00, 26000.00, 25800.00, 25933.00,316740193872.00, 12213682,1231,D,25680.00,25998.00
Kahroba,20240101, 25700.00, 25768.00, 25635.00, 25680.00,263291610084.00, 10252743,1371,D,25709.00,25650.00
Kahroba,20231231, 25710.00, 25759.00, 25677.00, 25709.00,87362042022.00, 3398094,860,D,25683.00,25700.00
Kahroba,20231230, 25650.00, 25750.00, 25625.00, 25683.00,195968743239.00, 7630201,1520,D,25512.00,25680.00
Kahroba,20231227, 25579.00, 25579.00, 25495.00, 25512.00,194376816739.00, 7619027,994,D,25490.00,25506.00
Kahroba,20231226, 25521.00, 25579.00, 25440.00, 25490.00,81690735774.00, 3204775,649,D,25329.00,25450.00
Kahroba,20231225, 25409.00, 25409.00, 25250.00, 25329.00,55480964717.00, 2190419,644,D,25363.00,25328.00
Kahroba,20231224, 25446.00, 25446.00, 25340.00, 25363.00,149578761154.00, 5897489,887,D,25366.00,25360.00
Kahroba,20231223, 25350.00, 25450.00, 25270.00, 25366.00,77689124650.00, 3062782,891,D,25158.00,25390.00
Kahroba,20231220, 25178.00, 25250.00, 25061.00, 25158.00,321013607448.00, 12759678,698,D,25104.00,25225.00
Kahroba,20231219, 25200.00, 25200.00, 25031.00, 25104.00,212785348545.00, 8476180,957,D,25196.00,25180.00
Kahroba,20231218, 25260.00, 25400.00, 25160.00, 25196.00,399352505504.00, 15849994,1106,D,25237.00,25189.00
Kahroba,20231216, 25422.00, 25580.00, 25195.00, 25237.00,234299199616.00, 9283975,1242,D,25184.00,25195.00
Kahroba,20231213, 25210.00, 25240.00, 25120.00, 25184.00,61236710105.00, 2431615,556,D,25192.00,25240.00
Kahroba,20231212, 25200.00, 25289.00, 25167.00, 25192.00,47866293473.00, 1900079,548,D,25166.00,25212.00
Kahroba,20231211, 25299.00, 25299.00, 25150.00, 25166.00,203383850200.00, 8081668,1037,D,25300.00,25195.00
Kahroba,20231210, 25270.00, 25370.00, 25250.00, 25300.00,73862309432.00, 2919503,639,D,25217.00,25370.00
Kahroba,20231209, 25251.00, 25339.00, 25122.00, 25217.00,65060855366.00, 2579999,783,D,25396.00,25300.00
Kahroba,20231206, 25475.00, 25549.00, 25320.00, 25396.00,215443894009.00, 8483517,826,D,25519.00,25441.00
Kahroba,20231205, 25600.00, 25600.00, 25473.00, 25519.00,83526637481.00, 3273119,885,D,25803.00,25589.00
Kahroba,20231204, 25917.00, 25917.00, 25755.00, 25803.00,170885402943.00, 6622779,998,D,25697.00,25810.00
Kahroba,20231203, 25896.00, 25896.00, 25653.00, 25697.00,672552640087.00, 26172511,1261,D,25645.00,25754.00
Kahroba,20231202, 25351.00, 25929.00, 25351.00, 25645.00,376017595143.00, 14662436,1348,D,25175.00,25646.00
Kahroba,20231129, 25082.00, 25246.00, 25032.00, 25175.00,219238098938.00, 8708476,861,D,25063.00,25216.00
Kahroba,20231128, 25040.00, 25150.00, 25020.00, 25063.00,46682163777.00, 1862603,566,D,25073.00,25060.00
Kahroba,20231127, 25110.00, 25120.00, 25014.00, 25073.00,120350242376.00, 4800008,1111,D,25112.00,25066.00
Kahroba,20231126, 25247.00, 25247.00, 25090.00, 25112.00,52177482812.00, 2077763,711,D,25115.00,25111.00
Kahroba,20231125, 24935.00, 25198.00, 24935.00, 25115.00,86666186343.00, 3450717,1251,D,24979.00,25198.00
Kahroba,20231122, 24900.00, 25099.00, 24885.00, 24979.00,70313190044.00, 2814841,1167,D,24904.00,24953.00
Kahroba,20231121, 24888.00, 24962.00, 24831.00, 24904.00,392539156602.00, 15762065,842,D,24721.00,24850.00
Kahroba,20231120, 24866.00, 24866.00, 24651.00, 24721.00,86473553291.00, 3498000,957,D,24965.00,24813.00
Kahroba,20231119, 25039.00, 25050.00, 24900.00, 24965.00,59295246074.00, 2375097,710,D,25018.00,24968.00
Kahroba,20231118, 25050.00, 25094.00, 24890.00, 25018.00,54077951355.00, 2161600,669,D,25030.00,25070.00
Kahroba,20231115, 24950.00, 25108.00, 24950.00, 25030.00,68710670080.00, 2745125,695,D,24994.00,25086.00
Kahroba,20231114, 25050.00, 25051.00, 24910.00, 24994.00,49953306956.00, 1998615,710,D,25117.00,25020.00
Kahroba,20231113, 25129.00, 25218.00, 24880.00, 25117.00,36278950322.00, 1444378,614,D,25127.00,25129.00
Kahroba,20231112, 25199.00, 25249.00, 25090.00, 25127.00,55241555030.00, 2198512,563,D,25144.00,25178.00
Kahroba,20231111, 25189.00, 25259.00, 25100.00, 25144.00,281620615726.00, 11200319,931,D,25157.00,25151.00
Kahroba,20231108, 24990.00, 25214.00, 24916.00, 25157.00,206958224231.00, 8226574,862,D,24996.00,25190.00
Kahroba,20231107, 25097.00, 25097.00, 24850.00, 24996.00,106387706667.00, 4256114,1328,D,25270.00,25040.00
Kahroba,20231106, 25390.00, 25390.00, 25200.00, 25270.00,104601070202.00, 4139414,1110,D,25407.00,25220.00
Kahroba,20231105, 25420.00, 25500.00, 25341.00, 25407.00,87140263503.00, 3429753,805,D,25301.00,25489.00
Kahroba,20231104, 25445.00, 25445.00, 25215.00, 25301.00,317096549337.00, 12532903,1974,D,25720.00,25400.00
Kahroba,20231101, 25605.00, 25856.00, 25586.00, 25720.00,534636666027.00, 20786418,1576,D,25639.00,25856.00
Kahroba,20231031, 25898.00, 25898.00, 25551.00, 25639.00,114577316436.00, 4468941,1002,D,25506.00,25637.00
Kahroba,20231030, 25699.00, 25700.00, 25430.00, 25506.00,212834879070.00, 8344447,1387,D,25787.00,25500.00
Kahroba,20231029, 25999.00, 25999.00, 25711.00, 25787.00,211243671093.00, 8191971,1420,D,26428.00,25760.00
Kahroba,20231028, 26432.00, 26800.00, 26129.00, 26428.00,462660390089.00, 17506365,1932,D,25347.00,26340.00
Kahroba,20231025, 25280.00, 25454.00, 25280.00, 25347.00,108790139612.00, 4291999,757,D,25194.00,25399.00
Kahroba,20231024, 25149.00, 25310.00, 25149.00, 25194.00,105900883473.00, 4203388,710,D,25233.00,25200.00
Kahroba,20231023, 25265.00, 25300.00, 25175.00, 25233.00,80307563323.00, 3182628,687,D,25092.00,25229.00
Kahroba,20231022, 24990.00, 25373.00, 24990.00, 25092.00,440103122480.00, 17539323,1298,D,25073.00,25248.00
Kahroba,20231021, 25299.00, 25299.00, 24950.00, 25073.00,109772589154.00, 4378051,1013,D,25347.00,24980.00
Kahroba,20231018, 25480.00, 25800.00, 25155.00, 25347.00,194251800431.00, 7663785,1415,D,24738.00,25180.00
Kahroba,20231017, 24409.00, 24900.00, 24409.00, 24738.00,72027788800.00, 2911569,1524,D,24494.00,24870.00
Kahroba,20231016, 24598.00, 24649.00, 24401.00, 24494.00,425145012622.00, 17357091,4012,D,24948.00,24508.00
Kahroba,20231015, 24996.00, 25149.00, 24850.00, 24948.00,130366723893.00, 5225475,813,D,25158.00,24921.00
Kahroba,20231014, 25302.00, 25400.00, 25030.00, 25158.00,277276615985.00, 11021200,1075,D,24744.00,25140.00
Kahroba,20231011, 24611.00, 24999.00, 24611.00, 24744.00,947930069191.00, 38309044,4200,D,24647.00,24801.00
Kahroba,20231010, 25018.00, 25285.00, 24402.00, 24647.00,196192271422.00, 7959934,2082,D,25906.00,24561.00
Kahroba,20231009, 26253.00, 26740.00, 25401.00, 25906.00,1124086524884.00, 43391679,3650,D,25604.00,26000.00
Kahroba,20231008, 25110.00, 25945.00, 25100.00, 25604.00,485396309766.00, 18957940,2263,D,23819.00,25648.00
Kahroba,20231007, 23770.00, 24100.00, 23440.00, 23819.00,276688483783.00, 11616107,1476,D,23226.00,24100.00
Kahroba,20231004, 23289.00, 23295.00, 23131.00, 23226.00,20889565258.00, 899397,402,D,23276.00,23249.00
Kahroba,20231002, 23191.00, 23382.00, 23191.00, 23276.00,23011044328.00, 988609,348,D,23155.00,23295.00
Kahroba,20231001, 23210.00, 23368.00, 23004.00, 23155.00,20108312327.00, 868413,336,D,23030.00,23271.00
Kahroba,20230930, 23030.00, 23135.00, 22900.00, 23030.00,45854729989.00, 1991099,705,D,23196.00,23130.00
Kahroba,20230927, 23300.00, 23300.00, 23100.00, 23196.00,185625929068.00, 8002537,783,D,23379.00,23222.00
